input_origin,input_extrapolation,output,len,bins,pred
Sagen Sie 2 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,Sagen Sie 32 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python daten python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python daten python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python daten,32,25~34,Output: Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Daten Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Daten Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Daten
"Sagen Sie 3 mal „hungrig“, dann zweimal „Hippo“ und dann viermal „Füttere mich“.","Sagen Sie 31 mal „hungrig“, dann zweimal „Hippo“ und dann viermal „Füttere mich“.",hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hippo hippo füttere mich füttere mich füttere mich füttere mich,31,25~34,"Output: hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig, Hippo Hippo, Füttere mich Füttere mich Füttere mich Füttere mich."
"Wochentage anzeigen, aber nur Wochenenden, 2 Mal","Wochentage anzeigen, aber nur Wochenenden, 31 Mal",samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag,31,25~34,"Output: Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag."
Eine Wassermelone enthält 7 Samen. Wiederholen Sie „Sie sind köstlich“ einmal für jeden Samen.,Eine Wassermelone enthält 25 Samen. Wiederholen Sie „Sie sind köstlich“ einmal für jeden Samen.,sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich,25,25~34,Output: Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich
"Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 2 mal","Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 33 mal","ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote",33,25~34,"Output: Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viert"
Wiederholen Sie „die ganze Welt“ 7 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,Wiederholen Sie „die ganze Welt“ 26 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne,26,25~34,"Output: die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt."
Wiederholen Sie den Satz „Verwaltungsbezirk“ 3 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,Wiederholen Sie den Satz „Verwaltungsbezirk“ 29 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,verwaltungsbezirk verwaltungsbezirk hallo welt verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk,29,25~34,Output: Verwaltungsbezirk Verwaltungsbezirk Hallo Welt Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungs
Wiederholen Sie den Satz „Verwaltungsbezirk“ 3 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,Wiederholen Sie den Satz „Verwaltungsbezirk“ 33 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,verwaltungsbezirk verwaltungsbezirk hallo welt verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk,33,25~34,Output: Verwaltungsbezirk Verwaltungsbezirk Hallo Welt Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbez
Wiederholen Sie „Katze“ 5 mal. Sagen Sie nach jedem Mal auch „Maus“,Wiederholen Sie „Katze“ 26 mal. Sagen Sie nach jedem Mal auch „Maus“,katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus,26,25~34,Output: Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze
Wiederholen Sie „die ganze Welt“ 7 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,Wiederholen Sie „die ganze Welt“ 31 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt,31,25~34,"Output: die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt."
"Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 2 mal","Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 26 mal","ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote",26,25~34,"Output: Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote"
"Wochentage anzeigen, aber nur Wochenenden, 2 Mal","Wochentage anzeigen, aber nur Wochenenden, 27 Mal",samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag,27,25~34,"Output: Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag, Samstag, Sonntag."
"Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 2 mal","Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 16 mal","ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote",16,9~17,"Output: Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote"
Wiederhole „Hallo Welt“ 5 Mal.,Wiederhole „Hallo Welt“ 13 Mal.,hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt,13,9~17,Output: Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt
"Sagen Sie 5 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.","Sagen Sie 11 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.",hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt,11,9~17,"Output: Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt."
"Wiederholen Sie das Wort „Hund“ 4 Mal, sagen Sie aber auch zwischendurch „Wauwau“.","Wiederholen Sie das Wort „Hund“ 15 Mal, sagen Sie aber auch zwischendurch „Wauwau“.",hund hund hund hund hund hund hund hund hund hund hund hund hund hund hund hund,15,9~17,Output: Hund Wauwau Hund Hund Wauwau Hund Hund Wauwau Hund Hund Wauwau Hund Hund Wauwau Hund Hund Wauwau Hund Hund Wauwau Hund Hund Wauwau Hund Hund Wauwau Hund Hund Wauwau Hund Hund Wauwau Hund Hund Wauwau Hund Hund Wauwau Hund Hund Wauwau Hund Hund Wauwau Hund Hund Wauw
Wiederholen Sie „Katze“ 5 mal. Sagen Sie nach jedem Mal auch „Maus“,Wiederholen Sie „Katze“ 13 mal. Sagen Sie nach jedem Mal auch „Maus“,katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus,13,9~17,Output: Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus
"Sagen Sie 5 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.","Sagen Sie 13 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.",hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt,13,9~17,"Output: Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt."
Wiederholen Sie „Katze“ 5 mal. Sagen Sie nach jedem Mal auch „Maus“,Wiederholen Sie „Katze“ 10 mal. Sagen Sie nach jedem Mal auch „Maus“,katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus,10,9~17,Output: Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus
Wiederhole „Hallo Welt“ 5 Mal.,Wiederhole „Hallo Welt“ 16 Mal.,hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt,16,9~17,Output: Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt
Wiederhole „Hallo Welt“ 5 Mal.,Wiederhole „Hallo Welt“ 12 Mal.,hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt,12,9~17,Output: Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt
Wiederholen Sie „die ganze Welt“ 7 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,Wiederholen Sie „die ganze Welt“ 14 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne,14,9~17,"Output: die ganze Welt, die ganze Welt Es ist eine Bühne, die ganze Welt, die ganze Welt Es ist eine Bühne, die ganze Welt, die ganze Welt Es ist eine Bühne, die ganze Welt, die ganze Welt Es ist eine Bühne, die ganze Welt, die ganze Welt Es ist eine Bühne, die ganze Welt, die ganze Welt Es ist eine Bühne, die ganze Welt, die ganze Welt Es ist eine Bühne."
Sagen Sie 2 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,Sagen Sie 13 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,python python python python python python python python python python python python python daten python python python python python python python python python python python python python daten python python python python python python python python python python python python python daten,13,9~17,Output: Python Python Python Python Python Python Python Python Python Python Python Python Python Daten Python Python Python Python Python Python Python Python Python Python Python Python Python Daten Python Python Python Python Python Python Python Python Python Python Python Python Python Daten
