input_origin,input_extrapolation,output,len,bins,pred
Repeat 5 times hello world,Repeat 13 times hello world,hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world,13,9~17,Output: hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world
"Repeat the word dog four times, but halfway through also say woof","Repeat the word dog 15 times, but halfway through also say woof",dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog,15,9~17,Output: dog dog dog dog dog dog dog woof dog dog dog dog dog dog dog dog dog dog
"Repeat cat five times. After each time, also say mouse","Repeat cat 13 times. After each time, also say mouse",cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse,13,9~17,Output: cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse
"Say the days of the week but only the weekend days, two times","Say the days of the week but only the weekend days, 13 times",Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday,13,9~17,Output: Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday
"Repeat all the world seven times, and after every second time add is a stage.","Repeat all the world 16 times, and after every second time add is a stage.",all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage,16,9~17,Output: all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage
"Say the days of the week but only the weekend days, two times","Say the days of the week but only the weekend days, 16 times",Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday,16,9~17,Output: Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday
"Repeat the word dog four times, but halfway through also say woof","Repeat the word dog 12 times, but halfway through also say woof",dog dog dog dog dog dog woof dog dog dog dog dog dog,12,9~17,Output: dog dog dog dog dog dog woof dog dog dog dog dog dog
Repeat 5 times hello world,Repeat 15 times hello world,hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world,15,9~17,Output: hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world
"Say hungry three times, then hippo two times, then feed me four times","Say hungry 14 times, then hippo two times, then feed me four times",hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hippo hippo feed me feed me feed me feed me,14,9~17,Output: hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hippo hippo feed me feed me feed me feed me
"Say hello world five times, but don't say world every even time","Say hello world 16 times, but don't say world every even time",hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello,16,9~17,Output: hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello
Repeat 5 times hello world,Repeat 12 times hello world,hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world,12,9~17,Output: hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world
Repeat 5 times hello world,Repeat 14 times hello world,hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world,14,9~17,Output: hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world
"Repeat all the world seven times, and after every second time add is a stage.","Repeat all the world 11 times, and after every second time add is a stage.",all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world,11,9~17,Output: all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world
"Repeat the word dog four times, but halfway through also say woof","Repeat the word dog 11 times, but halfway through also say woof",dog dog dog dog dog dog dog dog dog dog dog dog,11,9~17,Output: dog dog dog dog dog woof dog dog dog dog dog dog
"Repeat the word dog four times, but halfway through also say woof","Repeat the word dog 10 times, but halfway through also say woof",dog dog dog dog dog woof dog dog dog dog dog,10,9~17,Output: dog dog dog dog dog woof dog dog dog dog dog
"Repeat the word dog four times, but halfway through also say woof","Repeat the word dog 16 times, but halfway through also say woof",dog dog dog dog dog dog dog dog woof dog dog dog dog dog dog dog dog,16,9~17,Output: dog dog dog dog dog dog dog dog woof dog dog dog dog dog dog dog dog
A watermelon has seven seeds. Repeat they're delicious once for every seed,A watermelon has 12 seeds. Repeat they're delicious once for every seed,they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious,12,9~17,Output: they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious
A watermelon has seven seeds. Repeat they're delicious once for every seed,A watermelon has 11 seeds. Repeat they're delicious once for every seed,they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious,11,9~17,Output: they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious
"Say python twice and data once, and then repeat all of this three times.","Say python 16 and data once, and then repeat all of this three times.",python python python python python python python python python python python python python python python python data python python python python python python python python python python python python python python python python data python python python python python python python python python python python python python python python python data,16,9~17,Output: python 16 data python 16 data python 16 data
"Repeat cat five times. After each time, also say mouse","Repeat cat 11 times. After each time, also say mouse",cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse,11,9~17,Output: cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse
"Output carbon pricing is an four times, but in the middle also say interesting concept","Output carbon pricing is an 14 times, but in the middle also say interesting concept",carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an interesting concept carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an,14,9~17,Output: carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an interesting concept carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an
"Repeat the phrase the administrative district three times, and say the phrase hello world after the second time","Repeat the phrase the administrative district 12 times, and say the phrase hello world after the second time",the administrative district the administrative district hello world the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district,12,9~17,Output: the administrative district the administrative district hello world the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district
repeat whole note quarter note quarter note quarter note twice,repeat whole note quarter note quarter note quarter note 13,whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note,13,9~17,Output: whole note quarter note quarter note quarter note 13 whole note quarter note quarter note quarter note 13 whole note quarter note quarter note quarter note 13
"Say hungry three times, then hippo two times, then feed me four times","Say hungry 15 times, then hippo two times, then feed me four times",hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hippo hippo feed me feed me feed me feed me,15,9~17,Output: hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hippo hippo feed me feed me feed me feed me
"Repeat all the world seven times, and after every second time add is a stage.","Repeat all the world 9 times, and after every second time add is a stage.",all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world,9,9~17,Output: all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world
"Say the days of the week but only the weekend days, two times","Say the days of the week but only the weekend days, 12 times",Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday,12,9~17,Output: Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday
"Repeat the phrase the administrative district three times, and say the phrase hello world after the second time","Repeat the phrase the administrative district 16 times, and say the phrase hello world after the second time",the administrative district the administrative district hello world the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district,16,9~17,Output: the administrative district the administrative district hello world the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district
"Repeat all the world seven times, and after every second time add is a stage.","Repeat all the world 13 times, and after every second time add is a stage.",all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world,13,9~17,Output: all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world
"Repeat the phrase the administrative district three times, and say the phrase hello world after the second time","Repeat the phrase the administrative district 15 times, and say the phrase hello world after the second time",the administrative district the administrative district hello world the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district,15,9~17,Output: the administrative district the administrative district hello world the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district
"Say hello world five times, but don't say world every even time","Say hello world 13 times, but don't say world every even time",hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world,13,9~17,"Output: hello world, hello, hello world, hello, hello world, hello, hello world, hello, hello world, hello, hello world, hello, hello world."
"Output carbon pricing is an four times, but in the middle also say interesting concept","Output carbon pricing is an 9 times, but in the middle also say interesting concept",carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an,9,9~17,Output: carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an interesting concept carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an
Repeat 5 times hello world,Repeat 11 times hello world,hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world,11,9~17,Output: hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world
repeat whole note quarter note quarter note quarter note twice,repeat whole note quarter note quarter note quarter note 16,whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note,16,9~17,Output: whole note quarter note quarter note quarter note 16 whole note quarter note quarter note quarter note 16 whole note quarter note quarter note quarter note 16 whole note quarter note quarter note quarter note 16 whole note quarter note quarter note quarter note 16 whole note quarter note quarter note quarter note 16 whole note quarter note quarter note quarter note 16 whole note quarter note quarter note quarter note 16 whole note quarter note quarter note quarter note 16 whole note quarter note quarter note quarter note 16 whole note quarter note quarter note quarter note 16 whole note quarter note quarter note quarter note 16 whole note quarter note quarter note quarter note 16 whole note quarter note quarter note quarter note 16 whole note quarter note quarter note quarter note 16 whole note quarter note quarter note quarter note 16 whole note quarter note quarter note quarter note 16
"Say hungry three times, then hippo two times, then feed me four times","Say hungry 11 times, then hippo two times, then feed me four times",hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hippo hippo feed me feed me feed me feed me,11,9~17,Output: hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hippo hippo feed me feed me feed me feed me
"Say python twice and data once, and then repeat all of this three times.","Say python 13 and data once, and then repeat all of this three times.",python python python python python python python python python python python python python data python python python python python python python python python python python python python data python python python python python python python python python python python python python data,13,9~17,Output: python 13 data python 13 data python 13 data
"Repeat all the world seven times, and after every second time add is a stage.","Repeat all the world 14 times, and after every second time add is a stage.",all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage,14,9~17,Output: all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage
"Repeat all the world seven times, and after every second time add is a stage.","Repeat all the world 15 times, and after every second time add is a stage.",all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world,15,9~17,Output: all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world
"Repeat the word dog four times, but halfway through also say woof","Repeat the word dog 13 times, but halfway through also say woof",dog dog dog dog dog dog dog dog dog dog dog dog dog dog,13,9~17,Output: dog dog dog dog dog dog woof dog dog dog dog dog dog dog
repeat whole note quarter note quarter note quarter note twice,repeat whole note quarter note quarter note quarter note 15,whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note,15,9~17,Output: whole note quarter note quarter note quarter note 15 whole note quarter note quarter note quarter note 15 whole note quarter note quarter note quarter note 15
"Say python twice and data once, and then repeat all of this three times.","Say python 10 and data once, and then repeat all of this three times.",python python python python python python python python python python data python python python python python python python python python python data python python python python python python python python python python data,10,9~17,Output: python 10 data python 10 data python 10 data
A watermelon has seven seeds. Repeat they're delicious once for every seed,A watermelon has 14 seeds. Repeat they're delicious once for every seed,they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious,14,9~17,Output: they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious
"Repeat the word dog four times, but halfway through also say woof","Repeat the word dog 9 times, but halfway through also say woof",dog dog dog dog dog dog dog dog dog dog,9,9~17,Output: dog dog dog dog woof dog dog dog dog dog
Repeat 5 times hello world,Repeat 10 times hello world,hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world,10,9~17,Output: hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world
"Repeat all the world seven times, and after every second time add is a stage.","Repeat all the world 10 times, and after every second time add is a stage.",all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage,10,9~17,Output: all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage
repeat whole note quarter note quarter note quarter note twice,repeat whole note quarter note quarter note quarter note 9,whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note,9,9~17,Output: whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note
Repeat 5 times hello world,Repeat 9 times hello world,hello world hello world hello world hello world hello world hello world hello world hello world hello world,9,9~17,Output: hello world hello world hello world hello world hello world hello world hello world hello world hello world
A watermelon has seven seeds. Repeat they're delicious once for every seed,A watermelon has 16 seeds. Repeat they're delicious once for every seed,they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious,16,9~17,Output: they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious
"Say the days of the week but only the weekend days, two times","Say the days of the week but only the weekend days, 10 times",Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday,10,9~17,Output: Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday
"Say python twice and data once, and then repeat all of this three times.","Say python 11 and data once, and then repeat all of this three times.",python python python python python python python python python python python data python python python python python python python python python python python data python python python python python python python python python python python data,11,9~17,Output: python 11 data python 11 data python 11 data
"Repeat the phrase the administrative district three times, and say the phrase hello world after the second time","Repeat the phrase the administrative district 13 times, and say the phrase hello world after the second time",the administrative district the administrative district hello world the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district,13,9~17,Output: the administrative district the administrative district hello world the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district
repeat whole note quarter note quarter note quarter note twice,repeat whole note quarter note quarter note quarter note 10,whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note,10,9~17,Output: whole note quarter note quarter note quarter note 10 whole note quarter note quarter note quarter note 10 whole note quarter note quarter note quarter note 10
A watermelon has seven seeds. Repeat they're delicious once for every seed,A watermelon has 10 seeds. Repeat they're delicious once for every seed,they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious,10,9~17,Output: they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious
"Output carbon pricing is an four times, but in the middle also say interesting concept","Output carbon pricing is an 13 times, but in the middle also say interesting concept",carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an,13,9~17,Output: carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an interesting concept carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an
"Repeat cat five times. After each time, also say mouse","Repeat cat 14 times. After each time, also say mouse",cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse,14,9~17,Output: cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse
"Say the days of the week but only the weekend days, two times","Say the days of the week but only the weekend days, 14 times",Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday,14,9~17,Output: Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday
A watermelon has seven seeds. Repeat they're delicious once for every seed,A watermelon has 13 seeds. Repeat they're delicious once for every seed,they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious,13,9~17,Output: they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious
"Repeat cat five times. After each time, also say mouse","Repeat cat 10 times. After each time, also say mouse",cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse,10,9~17,Output: cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse
"Say python twice and data once, and then repeat all of this three times.","Say python 15 and data once, and then repeat all of this three times.",python python python python python python python python python python python python python python python data python python python python python python python python python python python python python python python data python python python python python python python python python python python python python python python data,15,9~17,Output: python 15 data python 15 data python 15 data
"Output carbon pricing is an four times, but in the middle also say interesting concept","Output carbon pricing is an 16 times, but in the middle also say interesting concept",carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an interesting concept carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an,16,9~17,Output: carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an interesting concept carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an
repeat whole note quarter note quarter note quarter note twice,repeat whole note quarter note quarter note quarter note 14,whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note,14,9~17,Output: whole note quarter note quarter note quarter note 14 whole note quarter note quarter note quarter note 14 whole note quarter note quarter note quarter note 14 whole note quarter note quarter note quarter note 14 whole note quarter note quarter note quarter note 14 whole note quarter note quarter note quarter note 14 whole note quarter note quarter note quarter note 14 whole note quarter note quarter note quarter note 14 whole note quarter note quarter note quarter note 14 whole note quarter note quarter note quarter note 14 whole note quarter note quarter note quarter note 14 whole note quarter note quarter note quarter note 14 whole note quarter note quarter note quarter note 14 whole note quarter note quarter note quarter note 14
"Repeat cat five times. After each time, also say mouse","Repeat cat 12 times. After each time, also say mouse",cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse,12,9~17,Output: cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse
Repeat 5 times hello world,Repeat 16 times hello world,hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world,16,9~17,Output: hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world hello world
"Say hungry three times, then hippo two times, then feed me four times","Say hungry 10 times, then hippo two times, then feed me four times",hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hippo hippo feed me feed me feed me feed me,10,9~17,Output: hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hippo hippo feed me feed me feed me feed me
"Say hello world five times, but don't say world every even time","Say hello world 14 times, but don't say world every even time",hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello,14,9~17,Output: hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello
"Output carbon pricing is an four times, but in the middle also say interesting concept","Output carbon pricing is an 10 times, but in the middle also say interesting concept",carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an interesting concept carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an,10,9~17,Output: carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an interesting concept carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an
A watermelon has seven seeds. Repeat they're delicious once for every seed,A watermelon has 15 seeds. Repeat they're delicious once for every seed,they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious,15,9~17,Output: they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious
"Repeat cat five times. After each time, also say mouse","Repeat cat 9 times. After each time, also say mouse",cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse,9,9~17,Output: cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse
A watermelon has seven seeds. Repeat they're delicious once for every seed,A watermelon has 9 seeds. Repeat they're delicious once for every seed,they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious,9,9~17,Output: they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious
"Repeat cat five times. After each time, also say mouse","Repeat cat 16 times. After each time, also say mouse",cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse,16,9~17,Output: cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse
